p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
0.8,2015-02-28 11:34:45,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_new
1.0,2015-02-28 11:34:46,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.7,2015-02-28 11:34:47,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.8,2015-02-28 11:34:48,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:34:49,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:34:50,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:34:51,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.7,2015-02-28 11:34:52,None,2_hist_old,2_lobby,2_hist_old,0.7,2_hist_old
0.5,2015-02-28 11:34:53,None,2_lobby,2_hist_old,2_hist_old,0.2,2_hist_old
0.5,2015-02-28 11:34:54,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.8,2015-02-28 11:34:55,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:34:56,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.9,2015-02-28 11:34:57,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
0.8,2015-02-28 11:34:58,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:34:59,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.6,2015-02-28 11:35:00,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.8,2015-02-28 11:35:01,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:02,None,2_hist_new,2_hist_new,2_hist_new,0.8,2_hist_old
0.8,2015-02-28 11:35:03,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.9,2015-02-28 11:35:04,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
0.8,2015-02-28 11:35:05,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:06,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:07,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:08,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:09,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:10,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:11,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-02-28 11:35:12,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:13,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:14,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:15,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:16,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.9,2015-02-28 11:35:17,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
0.9,2015-02-28 11:35:18,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
0.8,2015-02-28 11:35:19,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:20,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:21,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:22,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:23,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-02-28 11:35:24,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:25,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:26,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:27,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:28,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:29,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-02-28 11:35:30,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 11:35:31,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.9,2015-02-28 11:35:32,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
1.0,2015-02-28 11:35:33,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:34,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:35,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:36,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.9,2015-02-28 11:35:37,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
0.8,2015-02-28 11:35:38,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:39,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-02-28 11:35:40,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-02-28 11:35:41,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.6,2015-02-28 11:35:42,None,2_lobby,2_hist_new,2_lobby,0.2,2_hist_old
0.9,2015-02-28 11:35:43,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
0.9,2015-02-28 11:35:44,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_old
1.0,2015-02-28 11:35:45,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:46,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:47,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:48,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:49,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 11:35:50,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.9,2015-02-28 11:35:51,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
1.0,2015-02-28 11:35:52,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:53,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:54,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:55,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:56,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:57,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:35:58,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:35:59,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:36:00,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:01,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:02,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:36:03,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:04,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:05,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:06,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:36:07,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:08,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:09,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:36:10,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
0.9,2015-02-28 11:36:11,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:36:12,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:13,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:14,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:15,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:16,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:17,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:18,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:19,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:20,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:21,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:36:22,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
0.9,2015-02-28 11:36:23,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_new
0.7,2015-02-28 11:36:24,None,2_hist_old,2_hist_new,2_hist_old,0.7,2_hist_new
0.7,2015-02-28 11:36:25,None,2_hist_old,2_hist_new,2_hist_old,0.7,2_hist_new
0.6,2015-02-28 11:36:26,None,2_hist_old,2_hist_new,2_hist_old,0.2,2_hist_new
0.9,2015-02-28 11:36:27,None,2_hist_old,2_hist_new,2_hist_old,0.9,2_hist_new
0.8,2015-02-28 11:36:28,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:36:29,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:30,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:31,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:32,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:33,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:34,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:35,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:36,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:37,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:38,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.7,2015-02-28 11:36:39,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_new
0.9,2015-02-28 11:36:40,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_new
1.0,2015-02-28 11:36:41,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_new
0.9,2015-02-28 11:36:42,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_new
0.8,2015-02-28 11:36:43,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:44,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:45,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:46,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:47,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:48,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:49,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:36:50,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.7,2015-02-28 11:36:51,None,2_hist_old,2_hist_new,2_hist_old,0.7,2_hist_new
0.7,2015-02-28 11:36:52,None,2_hist_old,2_hist_new,2_hist_old,0.7,2_hist_new
1.0,2015-02-28 11:36:53,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:54,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:36:55,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:36:56,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:57,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:58,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:36:59,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:00,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:01,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:37:02,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:03,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:04,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:05,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:37:06,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_new
0.8,2015-02-28 11:37:07,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_new
1.0,2015-02-28 11:37:08,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:09,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:10,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:11,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:12,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:13,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
0.8,2015-02-28 11:37:14,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_new
1.0,2015-02-28 11:37:15,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:16,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:17,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:18,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:19,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
0.9,2015-02-28 11:37:20,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
0.9,2015-02-28 11:37:21,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:37:22,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:23,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:37:24,None,2_hist_new,2_hist_new,2_hist_new,0.8,2_hist_new
0.8,2015-02-28 11:37:25,None,2_hist_new,2_hist_new,2_hist_new,0.8,2_hist_new
1.0,2015-02-28 11:37:26,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:37:27,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:37:28,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:37:29,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:37:30,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:37:31,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
0.8,2015-02-28 11:37:32,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:37:33,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:37:34,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
1.0,2015-02-28 11:37:35,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:36,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:37,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:37:38,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:39,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:40,None,2_hist_new,2_gal_north,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:37:41,None,2_hist_new,2_gal_north,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:42,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
0.7,2015-02-28 11:37:43,None,2_hist_new,2_hist_old,2_hist_new,0.7,2_hist_new
1.0,2015-02-28 11:37:44,None,2_hist_new,2_gal_north,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:45,None,2_hist_new,2_gal_north,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:46,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.7,2015-02-28 11:37:47,None,2_hist_new,2_hist_old,2_hist_new,0.7,2_hist_new
1.0,2015-02-28 11:37:48,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:49,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:50,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:37:51,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:37:52,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
0.9,2015-02-28 11:37:53,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:37:54,None,2_hist_new,2_gal_north,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:37:55,None,2_hist_old,2_gal_north,2_hist_old,0.8,2_hist_new
0.9,2015-02-28 11:37:56,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_new
0.9,2015-02-28 11:37:57,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_new
0.8,2015-02-28 11:37:58,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:37:59,None,2_hist_old,2_gal_north,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:38:00,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_new
1.0,2015-02-28 11:38:01,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_new
0.8,2015-02-28 11:38:02,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:03,None,2_hist_old,2_gal_north,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:38:04,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_new
1.0,2015-02-28 11:38:05,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
1.0,2015-02-28 11:38:06,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
1.0,2015-02-28 11:38:07,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
0.8,2015-02-28 11:38:08,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:09,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:10,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:38:11,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_new
0.8,2015-02-28 11:38:12,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:38:13,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:14,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:15,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:16,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:17,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:38:18,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:38:19,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:20,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:38:21,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:38:22,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:38:23,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
0.8,2015-02-28 11:38:24,None,2_hist_new,2_hist_new,2_hist_new,0.8,2_hist_new
0.7,2015-02-28 11:38:25,None,2_hist_new,2_hist_new,2_hist_new,0.7,2_hist_new
0.7,2015-02-28 11:38:26,None,2_hist_new,2_hist_new,2_hist_new,0.7,2_hist_new
1.0,2015-02-28 11:38:27,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:38:28,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:29,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.5,2015-02-28 11:38:30,None,2_gal_north,2_hist_old,2_hist_old,0.2,2_hist_new
0.5,2015-02-28 11:38:31,None,2_gal_north,2_hist_old,2_hist_old,0.2,2_hist_new
0.8,2015-02-28 11:38:32,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:33,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.4,2015-02-28 11:38:34,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_new
0.4,2015-02-28 11:38:35,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_new
1.0,2015-02-28 11:38:36,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:38:37,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:38,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:39,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
0.8,2015-02-28 11:38:40,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_new
1.0,2015-02-28 11:38:41,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:42,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:43,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:38:44,None,2_gal_north,2_hist_old,2_gal_north,0.8,2_hist_new
0.8,2015-02-28 11:38:45,None,2_gal_north,2_hist_old,2_gal_north,0.8,2_hist_new
0.6,2015-02-28 11:38:46,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_new
0.7,2015-02-28 11:38:47,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_new
0.5,2015-02-28 11:38:48,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_new
0.5,2015-02-28 11:38:49,None,2_gal_north,2_hist_old,2_hist_old,0.2,2_hist_new
0.8,2015-02-28 11:38:50,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_new
0.5,2015-02-28 11:38:51,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_new
0.6,2015-02-28 11:38:52,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_new
0.9,2015-02-28 11:38:53,None,2_gal_north,2_hist_old,2_gal_north,0.9,2_hist_new
0.5,2015-02-28 11:38:54,None,2_hist_old,2_hist_old,2_gal_north,0.2,2_hist_new
1.0,2015-02-28 11:38:55,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:56,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:38:57,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.9,2015-02-28 11:38:58,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:38:59,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:00,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:01,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:02,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:03,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:04,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.8,2015-02-28 11:39:05,None,2_hist_new,2_hist_new,2_hist_new,0.8,2_hist_new
1.0,2015-02-28 11:39:06,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:07,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:08,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:09,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:10,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:11,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:12,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:13,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-02-28 11:39:14,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
0.6,2015-02-28 11:39:15,None,2_hist_new,2_hist_new,2_hist_new,0.2,2_hist_new
0.9,2015-02-28 11:39:16,None,2_hist_new,2_hist_new,2_hist_new,0.9,2_hist_new
1.0,2015-02-28 11:39:17,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
